Date,CustomerId,ItemId,Quantity,UnitPrice,Discount,Subtotal,ItemName
2025-04-29,CUST0043,ITEM004,5,31.94,0.01,158.1,Eraser
2025-04-20,CUST0100,ITEM020,9,18.11,0.05,154.84,Whiteboard Marker
2025-03-04,CUST0074,ITEM007,5,7.61,0.1,34.25,Highlighter
2025-04-25,CUST0132,ITEM002,5,47.78,0.12,210.23,Pencil
2025-04-05,CUST0016,ITEM028,7,28.14,0.04,189.1,Label Maker
2025-04-19,CUST0075,ITEM005,2,12.02,0.12,21.16,Sharpener
2025-04-26,CUST0025,ITEM001,6,21.85,0.08,120.61,Notebook
2025-05-13,CUST0113,ITEM010,4,36.86,0.11,131.22,Protractor
2025-04-22,CUST0088,ITEM017,4,18.69,0.01,74.01,Stapler
2025-04-06,CUST0058,ITEM018,3,28.61,0.12,75.53,Paper Clips
2025-05-04,CUST0037,ITEM004,3,31.94,0.08,88.15,Eraser
2025-03-06,CUST0115,ITEM021,4,32.53,0.16,109.3,Clipboard
2025-03-21,CUST0066,ITEM004,7,31.94,0.07,207.93,Eraser
2025-05-12,CUST0102,ITEM030,4,7.09,0.11,25.24,Push Pins
2025-05-17,CUST0140,ITEM022,4,11.28,0.14,38.8,Graph Paper
2025-03-08,CUST0051,ITEM005,5,12.02,0.16,50.48,Sharpener
2025-05-13,CUST0128,ITEM025,4,25.52,0.17,84.73,Correction Fluid
2025-03-27,CUST0075,ITEM029,7,31.66,0.19,179.51,Bulletin Board
2025-03-29,CUST0150,ITEM002,7,47.78,0.07,311.05,Pencil
2025-03-13,CUST0081,ITEM028,8,28.14,0.07,209.36,Label Maker
2025-04-30,CUST0097,ITEM013,6,42.46,0.06,239.47,Tape
2025-04-24,CUST0083,ITEM006,4,12.02,0.12,42.31,Marker
2025-04-03,CUST0150,ITEM011,6,5.93,0.02,34.87,Glue Stick
2025-03-26,CUST0149,ITEM009,3,32.05,0.12,84.61,Compass
2025-03-11,CUST0107,ITEM030,5,7.09,0.05,33.68,Push Pins
2025-05-04,CUST0112,ITEM024,2,21.49,0.11,38.25,Index Cards
2025-03-29,CUST0114,ITEM011,4,5.93,0.02,23.25,Glue Stick
2025-03-23,CUST0069,ITEM022,3,11.28,0.15,28.76,Graph Paper
2025-03-14,CUST0146,ITEM029,6,31.66,0.1,170.96,Bulletin Board
2025-03-15,CUST0088,ITEM025,4,25.52,0.15,86.77,Correction Fluid
2025-03-08,CUST0017,ITEM011,5,5.93,0.14,25.5,Glue Stick
2025-03-19,CUST0059,ITEM009,4,32.05,0.05,121.79,Compass
2025-04-17,CUST0032,ITEM021,3,32.53,0.08,89.78,Clipboard
2025-03-21,CUST0098,ITEM027,5,13.99,0.07,65.05,File Tray
2025-03-08,CUST0037,ITEM029,5,31.66,0.14,136.14,Bulletin Board
2025-04-25,CUST0101,ITEM002,5,47.78,0.09,217.4,Pencil
2025-04-06,CUST0096,ITEM001,7,21.85,0.01,151.42,Notebook
2025-05-09,CUST0082,ITEM019,2,24.44,0.18,40.08,Sticky Notes
2025-04-15,CUST0006,ITEM016,6,13.25,0.09,72.34,Calculator
2025-04-30,CUST0119,ITEM001,9,21.85,0.18,161.25,Notebook
2025-04-07,CUST0044,ITEM016,7,13.25,0.19,75.13,Calculator
2025-03-30,CUST0140,ITEM014,9,14.56,0.15,111.38,Binder
2025-04-05,CUST0141,ITEM008,6,43.98,0.06,248.05,Ruler
2025-04-21,CUST0057,ITEM030,6,7.09,0.05,40.41,Push Pins
2025-03-11,CUST0131,ITEM016,8,13.25,0.08,97.52,Calculator
2025-04-18,CUST0036,ITEM021,6,32.53,0.03,189.32,Clipboard
2025-03-16,CUST0074,ITEM030,4,7.09,0.02,27.79,Push Pins
2025-04-06,CUST0065,ITEM030,2,7.09,0.07,13.19,Push Pins
2025-03-07,CUST0040,ITEM015,3,13.18,0.02,38.75,Folder
2025-04-26,CUST0097,ITEM011,5,5.93,0.09,26.98,Glue Stick
2025-04-03,CUST0045,ITEM026,9,40.33,0.13,315.78,Desk Organizer
2025-04-22,CUST0073,ITEM030,6,7.09,0.04,40.84,Push Pins
2025-04-02,CUST0046,ITEM027,6,13.99,0.15,71.35,File Tray
2025-03-09,CUST0043,ITEM009,8,32.05,0.04,246.14,Compass
2025-04-28,CUST0034,ITEM014,5,14.56,0.02,71.34,Binder
2025-05-16,CUST0112,ITEM012,3,48.65,0.01,144.49,Scissors
2025-05-08,CUST0064,ITEM015,3,13.18,0.2,31.63,Folder
2025-03-03,CUST0058,ITEM005,5,12.02,0.09,54.69,Sharpener
2025-03-21,CUST0018,ITEM025,6,25.52,0.05,145.46,Correction Fluid
2025-03-05,CUST0040,ITEM003,6,37.94,0.03,220.81,Pen
2025-04-29,CUST0094,ITEM010,5,36.86,0.0,184.3,Protractor
2025-04-16,CUST0110,ITEM010,9,36.86,0.03,321.79,Protractor
2025-04-14,681ef40f11f6648efb65ba89,ITEM009,6,32.05,0.14,165.38,Compass
2025-03-08,CUST0010,ITEM027,3,13.99,0.08,38.61,File Tray
2025-05-17,CUST0006,ITEM020,8,18.11,0.13,126.05,Whiteboard Marker
2025-04-27,CUST0009,ITEM026,5,40.33,0.12,177.45,Desk Organizer
2025-04-20,CUST0064,ITEM015,2,13.18,0.13,22.93,Folder
2025-03-03,CUST0116,ITEM010,5,36.86,0.09,167.71,Protractor
2025-03-06,CUST0084,ITEM016,6,13.25,0.0,79.5,Calculator
2025-03-14,CUST0111,ITEM016,7,13.25,0.08,85.33,Calculator
2025-05-04,CUST0142,ITEM010,7,36.86,0.11,229.64,Protractor
2025-03-10,681ef40f11f6648efb65ba89,ITEM018,6,28.61,0.08,157.93,Paper Clips
2025-03-24,CUST0101,ITEM019,5,24.44,0.01,120.98,Sticky Notes
2025-04-16,CUST0021,ITEM006,4,12.02,0.17,39.91,Marker
2025-03-23,CUST0124,ITEM026,4,40.33,0.04,154.87,Desk Organizer
2025-05-09,CUST0064,ITEM006,2,12.02,0.18,19.71,Marker
2025-03-08,CUST0058,ITEM021,3,32.53,0.14,83.93,Clipboard
2025-05-12,CUST0002,ITEM016,6,13.25,0.14,68.37,Calculator
2025-03-08,CUST0127,ITEM006,1,12.02,0.17,9.98,Marker
2025-05-08,CUST0027,ITEM010,5,36.86,0.03,178.77,Protractor
2025-03-19,CUST0081,ITEM001,5,21.85,0.09,99.42,Notebook
2025-04-23,CUST0002,ITEM025,5,25.52,0.03,123.77,Correction Fluid
2025-04-27,CUST0014,ITEM020,3,18.11,0.17,45.09,Whiteboard Marker
2025-03-06,CUST0064,ITEM023,4,18.15,0.15,61.71,Sketch Pad
2025-05-13,CUST0088,ITEM028,6,28.14,0.05,160.4,Label Maker
2025-05-11,CUST0001,ITEM020,5,18.11,0.07,84.21,Whiteboard Marker
2025-03-06,CUST0118,ITEM014,6,14.56,0.16,73.38,Binder
2025-03-16,CUST0037,ITEM023,4,18.15,0.04,69.7,Sketch Pad
2025-05-17,CUST0095,ITEM010,7,36.86,0.2,206.42,Protractor
2025-03-05,CUST0022,ITEM003,7,37.94,0.07,246.99,Pen
2025-05-01,CUST0008,ITEM028,6,28.14,0.06,158.71,Label Maker
2025-04-04,CUST0068,ITEM018,3,28.61,0.03,83.26,Paper Clips
2025-04-10,CUST0053,ITEM015,9,13.18,0.09,107.94,Folder
2025-04-14,CUST0054,ITEM028,6,28.14,0.03,163.77,Label Maker
2025-05-03,CUST0126,ITEM026,2,40.33,0.15,68.56,Desk Organizer
2025-04-17,CUST0118,ITEM018,1,28.61,0.16,24.03,Paper Clips
2025-03-05,CUST0104,ITEM005,8,12.02,0.1,86.54,Sharpener
2025-05-13,CUST0046,ITEM018,7,28.61,0.01,198.27,Paper Clips
2025-04-02,CUST0080,ITEM015,1,13.18,0.17,10.94,Folder
2025-04-10,CUST0056,ITEM017,8,18.69,0.14,128.59,Stapler
2025-04-03,CUST0064,ITEM027,11,13.99,0.17,127.73,File Tray
2025-03-07,CUST0031,ITEM012,4,48.65,0.03,188.76,Scissors
2025-04-13,CUST0102,ITEM029,5,31.66,0.05,150.38,Bulletin Board
2025-03-07,CUST0070,ITEM020,4,18.11,0.12,63.75,Whiteboard Marker
2025-03-31,CUST0015,ITEM009,5,32.05,0.19,129.8,Compass
2025-03-12,CUST0145,ITEM026,6,40.33,0.18,198.42,Desk Organizer
2025-05-08,CUST0086,ITEM023,5,18.15,0.04,87.12,Sketch Pad
2025-04-20,CUST0131,ITEM024,6,21.49,0.17,107.02,Index Cards
2025-04-10,CUST0070,ITEM008,2,43.98,0.03,85.32,Ruler
2025-03-15,CUST0045,ITEM013,6,42.46,0.19,206.36,Tape
2025-03-28,CUST0102,ITEM025,7,25.52,0.16,150.06,Correction Fluid
2025-04-28,CUST0062,ITEM014,6,14.56,0.18,71.64,Binder
2025-04-02,CUST0017,ITEM011,7,5.93,0.09,37.77,Glue Stick
2025-05-04,CUST0001,ITEM002,1,47.78,0.07,44.44,Pencil
2025-03-16,CUST0132,ITEM026,5,40.33,0.0,201.65,Desk Organizer
2025-04-04,CUST0054,ITEM018,3,28.61,0.08,78.96,Paper Clips
2025-04-22,CUST0063,ITEM015,1,13.18,0.1,11.86,Folder
2025-05-06,CUST0078,ITEM010,5,36.86,0.07,171.4,Protractor
2025-03-20,CUST0022,ITEM028,6,28.14,0.09,153.64,Label Maker
2025-04-18,CUST0119,ITEM010,5,36.86,0.18,151.13,Protractor
2025-04-20,CUST0030,ITEM014,5,14.56,0.15,61.88,Binder
2025-04-20,CUST0087,ITEM018,5,28.61,0.02,140.19,Paper Clips
2025-04-01,CUST0122,ITEM001,8,21.85,0.15,148.58,Notebook
2025-05-15,CUST0112,ITEM017,8,18.69,0.01,148.02,Stapler
2025-03-19,CUST0020,ITEM007,5,7.61,0.03,36.91,Highlighter
2025-03-17,CUST0080,ITEM006,4,12.02,0.16,40.39,Marker
2025-03-18,CUST0034,ITEM016,14,13.25,0.02,181.79,Calculator
2025-05-02,CUST0028,ITEM016,7,13.25,0.2,74.2,Calculator
2025-04-01,CUST0005,ITEM025,3,25.52,0.14,65.84,Correction Fluid
2025-04-13,CUST0049,ITEM023,5,18.15,0.15,77.14,Sketch Pad
2025-03-24,CUST0060,ITEM001,9,21.85,0.12,173.05,Notebook
2025-03-18,CUST0056,ITEM007,4,7.61,0.0,30.44,Highlighter
2025-03-27,CUST0099,ITEM008,3,43.98,0.19,106.87,Ruler
2025-03-07,CUST0110,ITEM020,7,18.11,0.01,125.5,Whiteboard Marker
2025-03-09,CUST0114,ITEM011,0,5.93,0.01,0.0,Glue Stick
2025-04-07,CUST0135,ITEM007,3,7.61,0.09,20.78,Highlighter
2025-04-13,CUST0105,ITEM020,4,18.11,0.08,66.64,Whiteboard Marker
2025-03-19,CUST0100,ITEM005,6,12.02,0.04,69.24,Sharpener
2025-03-30,CUST0067,ITEM012,6,48.65,0.02,286.06,Scissors
2025-03-20,CUST0132,ITEM003,7,37.94,0.12,233.71,Pen
2025-04-13,681ef40f11f6648efb65ba89,ITEM018,10,28.61,0.19,231.74,Paper Clips
2025-04-12,CUST0080,ITEM025,3,25.52,0.02,75.03,Correction Fluid
2025-03-12,CUST0141,ITEM010,11,36.86,0.18,332.48,Protractor
2025-03-10,CUST0138,ITEM002,4,47.78,0.18,156.72,Pencil
2025-04-20,CUST0044,ITEM026,7,40.33,0.17,234.32,Desk Organizer
2025-04-09,CUST0059,ITEM027,2,13.99,0.19,22.66,File Tray
2025-03-28,CUST0139,ITEM019,4,24.44,0.19,79.19,Sticky Notes
2025-05-16,CUST0134,ITEM019,6,24.44,0.09,133.44,Sticky Notes
2025-03-13,CUST0140,ITEM017,2,18.69,0.03,36.26,Stapler
2025-04-02,CUST0066,ITEM025,5,25.52,0.18,104.63,Correction Fluid
2025-04-15,CUST0002,ITEM018,3,28.61,0.04,82.4,Paper Clips
2025-03-19,CUST0100,ITEM030,2,7.09,0.1,12.76,Push Pins
2025-04-24,CUST0065,ITEM024,6,21.49,0.2,103.15,Index Cards
2025-04-16,CUST0030,ITEM024,7,21.49,0.04,144.41,Index Cards
2025-04-27,CUST0066,ITEM025,6,25.52,0.0,153.12,Correction Fluid
2025-03-20,CUST0005,ITEM026,3,40.33,0.15,102.84,Desk Organizer
2025-04-21,CUST0138,ITEM029,3,31.66,0.03,92.13,Bulletin Board
2025-03-29,CUST0019,ITEM002,4,47.78,0.1,172.01,Pencil
2025-04-17,CUST0112,ITEM029,4,31.66,0.03,122.84,Bulletin Board
2025-03-14,CUST0003,ITEM019,7,24.44,0.02,167.66,Sticky Notes
2025-03-24,CUST0117,ITEM030,8,7.09,0.09,51.62,Push Pins
2025-04-07,CUST0060,ITEM007,8,7.61,0.14,52.36,Highlighter
2025-03-17,CUST0131,ITEM014,7,14.56,0.03,98.86,Binder
2025-03-15,CUST0083,ITEM001,8,21.85,0.01,173.05,Notebook
2025-03-10,CUST0035,ITEM022,7,11.28,0.02,77.38,Graph Paper
2025-04-02,CUST0148,ITEM018,7,28.61,0.14,172.23,Paper Clips
2025-04-05,CUST0031,ITEM005,3,12.02,0.19,29.21,Sharpener
2025-04-19,CUST0058,ITEM021,3,32.53,0.14,83.93,Clipboard
2025-03-27,CUST0004,ITEM001,6,21.85,0.08,120.61,Notebook
2025-03-08,CUST0030,ITEM007,5,7.61,0.04,36.53,Highlighter
2025-03-27,CUST0028,ITEM013,4,42.46,0.04,163.05,Tape
2025-03-22,CUST0130,ITEM006,8,12.02,0.06,90.39,Marker
2025-04-27,CUST0127,ITEM017,7,18.69,0.03,126.91,Stapler
2025-03-20,CUST0056,ITEM007,7,7.61,0.13,46.34,Highlighter
2025-04-11,CUST0138,ITEM004,7,31.94,0.06,210.17,Eraser
2025-03-04,CUST0020,ITEM005,9,12.02,0.07,100.61,Sharpener
2025-03-19,CUST0114,ITEM007,7,7.61,0.17,44.21,Highlighter
2025-04-01,CUST0025,ITEM013,7,42.46,0.2,237.78,Tape
2025-03-24,CUST0044,ITEM021,4,32.53,0.19,105.4,Clipboard
2025-03-06,CUST0110,ITEM006,3,12.02,0.0,36.06,Marker
2025-03-16,CUST0046,ITEM029,4,31.66,0.01,125.37,Bulletin Board
2025-03-18,CUST0126,ITEM026,4,40.33,0.2,129.06,Desk Organizer
2025-04-07,CUST0071,ITEM010,6,36.86,0.18,181.35,Protractor
2025-05-07,CUST0076,ITEM026,10,40.33,0.16,338.77,Desk Organizer
2025-03-31,CUST0108,ITEM019,7,24.44,0.19,138.57,Sticky Notes
2025-04-01,CUST0123,ITEM018,2,28.61,0.15,48.64,Paper Clips
2025-05-01,CUST0007,ITEM022,6,11.28,0.14,58.2,Graph Paper
2025-04-30,CUST0133,ITEM030,9,7.09,0.05,60.62,Push Pins
2025-04-15,CUST0125,ITEM013,7,42.46,0.07,276.41,Tape
2025-04-23,CUST0073,ITEM013,6,42.46,0.03,247.12,Tape
2025-04-21,CUST0050,ITEM009,6,32.05,0.1,173.07,Compass
2025-03-20,CUST0049,ITEM002,4,47.78,0.05,181.56,Pencil
2025-05-08,CUST0136,ITEM030,4,7.09,0.17,23.54,Push Pins
2025-04-30,CUST0030,ITEM011,4,5.93,0.14,20.4,Glue Stick
2025-05-14,CUST0045,ITEM024,7,21.49,0.0,150.43,Index Cards
2025-03-31,CUST0011,ITEM002,4,47.78,0.18,156.72,Pencil
2025-03-27,CUST0125,ITEM009,10,32.05,0.08,294.86,Compass
2025-05-04,CUST0112,ITEM016,4,13.25,0.17,43.99,Calculator
2025-04-25,CUST0009,ITEM013,6,42.46,0.04,244.57,Tape
2025-05-15,CUST0015,ITEM014,5,14.56,0.07,67.7,Binder
2025-05-11,CUST0055,ITEM016,3,13.25,0.12,34.98,Calculator
2025-04-22,CUST0081,ITEM003,6,37.94,0.14,195.77,Pen
2025-03-14,CUST0035,ITEM026,1,40.33,0.02,39.52,Desk Organizer
2025-04-26,CUST0043,ITEM017,1,18.69,0.0,18.69,Stapler
2025-04-16,CUST0040,ITEM028,2,28.14,0.08,51.78,Label Maker
2025-04-11,CUST0116,ITEM028,3,28.14,0.06,79.35,Label Maker
2025-04-09,CUST0015,ITEM020,3,18.11,0.14,46.72,Whiteboard Marker
2025-04-26,CUST0048,ITEM029,10,31.66,0.12,278.61,Bulletin Board
2025-04-02,CUST0056,ITEM014,8,14.56,0.07,108.33,Binder
2025-04-06,CUST0115,ITEM003,4,37.94,0.12,133.55,Pen
2025-03-15,CUST0075,ITEM017,1,18.69,0.12,16.45,Stapler
2025-03-24,CUST0139,ITEM029,8,31.66,0.11,225.42,Bulletin Board
2025-05-17,CUST0123,ITEM030,5,7.09,0.18,29.07,Push Pins
2025-04-22,CUST0114,ITEM022,6,11.28,0.2,54.14,Graph Paper
2025-04-21,CUST0058,ITEM015,3,13.18,0.18,32.42,Folder
2025-03-05,CUST0060,ITEM005,7,12.02,0.07,78.25,Sharpener
2025-03-08,CUST0085,ITEM007,3,7.61,0.0,22.83,Highlighter
2025-04-20,CUST0049,ITEM029,3,31.66,0.09,86.43,Bulletin Board
2025-05-13,CUST0100,ITEM008,4,43.98,0.04,168.88,Ruler
2025-05-10,CUST0033,ITEM029,3,31.66,0.11,84.53,Bulletin Board
2025-05-08,CUST0101,ITEM017,3,18.69,0.12,49.34,Stapler
2025-03-04,CUST0148,ITEM017,7,18.69,0.0,130.83,Stapler
2025-04-24,CUST0034,ITEM010,3,36.86,0.19,89.57,Protractor
2025-05-12,CUST0127,ITEM013,4,42.46,0.01,168.14,Tape
2025-04-21,CUST0045,ITEM012,8,48.65,0.15,330.82,Scissors
2025-04-21,CUST0010,ITEM029,3,31.66,0.09,86.43,Bulletin Board
2025-03-26,CUST0013,ITEM018,1,28.61,0.17,23.75,Paper Clips
2025-04-28,CUST0106,ITEM016,5,13.25,0.06,62.28,Calculator
2025-05-05,CUST0065,ITEM005,5,12.02,0.09,54.69,Sharpener
2025-04-20,CUST0119,ITEM025,7,25.52,0.17,148.27,Correction Fluid
2025-05-01,CUST0055,ITEM024,4,21.49,0.02,84.24,Index Cards
2025-04-27,CUST0079,ITEM015,7,13.18,0.03,89.49,Folder
2025-05-10,CUST0150,ITEM026,12,40.33,0.02,474.28,Desk Organizer
2025-04-05,CUST0001,ITEM015,5,13.18,0.17,54.7,Folder
2025-05-02,CUST0056,ITEM003,9,37.94,0.02,334.63,Pen
2025-03-28,CUST0023,ITEM009,5,32.05,0.15,136.21,Compass
2025-05-05,CUST0075,ITEM030,3,7.09,0.03,20.63,Push Pins
2025-04-15,CUST0122,ITEM027,3,13.99,0.1,37.77,File Tray
2025-03-03,CUST0067,ITEM021,5,32.53,0.07,151.26,Clipboard
2025-05-10,CUST0033,ITEM023,5,18.15,0.12,79.86,Sketch Pad
2025-03-07,CUST0008,ITEM006,3,12.02,0.1,32.45,Marker
2025-05-07,CUST0138,ITEM005,4,12.02,0.2,38.46,Sharpener
2025-04-25,CUST0079,ITEM026,6,40.33,0.11,215.36,Desk Organizer
2025-03-04,CUST0025,ITEM018,6,28.61,0.11,152.78,Paper Clips
2025-03-03,CUST0085,ITEM007,6,7.61,0.2,36.53,Highlighter
2025-04-05,CUST0017,ITEM024,9,21.49,0.2,154.73,Index Cards
2025-04-14,CUST0122,ITEM026,6,40.33,0.07,225.04,Desk Organizer
2025-03-23,CUST0017,ITEM028,5,28.14,0.01,139.29,Label Maker
2025-04-16,CUST0112,ITEM006,1,12.02,0.04,11.54,Marker
2025-03-18,CUST0019,ITEM019,8,24.44,0.14,168.15,Sticky Notes
2025-03-09,CUST0003,ITEM020,3,18.11,0.17,45.09,Whiteboard Marker
2025-03-07,CUST0058,ITEM023,6,18.15,0.18,89.3,Sketch Pad
2025-04-24,CUST0018,ITEM029,4,31.66,0.05,120.31,Bulletin Board
2025-03-04,CUST0132,ITEM010,2,36.86,0.12,64.87,Protractor
2025-05-01,CUST0041,ITEM006,3,12.02,0.16,30.29,Marker
2025-03-22,CUST0022,ITEM023,6,18.15,0.02,106.72,Sketch Pad
2025-04-26,CUST0095,ITEM022,5,11.28,0.2,45.12,Graph Paper
2025-04-10,CUST0135,ITEM015,2,13.18,0.19,21.35,Folder
2025-03-27,CUST0092,ITEM029,6,31.66,0.14,163.37,Bulletin Board
2025-05-08,CUST0034,ITEM015,12,13.18,0.18,129.69,Folder
2025-03-22,CUST0003,ITEM001,6,21.85,0.13,114.06,Notebook
2025-04-12,CUST0147,ITEM001,6,21.85,0.17,108.81,Notebook
2025-04-22,CUST0067,ITEM005,2,12.02,0.14,20.67,Sharpener
2025-04-25,CUST0040,ITEM009,5,32.05,0.19,129.8,Compass
2025-03-10,CUST0065,ITEM019,3,24.44,0.09,66.72,Sticky Notes
2025-03-13,CUST0052,ITEM008,6,43.98,0.18,216.38,Ruler
2025-05-01,CUST0029,ITEM026,7,40.33,0.11,251.26,Desk Organizer
2025-03-30,CUST0059,ITEM003,5,37.94,0.18,155.55,Pen
2025-03-13,CUST0053,ITEM001,7,21.85,0.14,131.54,Notebook
2025-05-16,CUST0142,ITEM007,6,7.61,0.05,43.38,Highlighter
2025-04-30,CUST0106,ITEM015,3,13.18,0.2,31.63,Folder
2025-03-13,CUST0097,ITEM004,3,31.94,0.07,89.11,Eraser
2025-04-22,CUST0124,ITEM007,6,7.61,0.06,42.92,Highlighter
2025-03-08,CUST0097,ITEM005,11,12.02,0.03,128.25,Sharpener
2025-04-15,CUST0048,ITEM003,4,37.94,0.17,125.96,Pen
2025-04-03,CUST0125,ITEM013,5,42.46,0.02,208.05,Tape
2025-04-27,CUST0136,ITEM015,2,13.18,0.19,21.35,Folder
2025-04-30,CUST0135,ITEM015,4,13.18,0.06,49.56,Folder
2025-04-20,CUST0049,ITEM022,1,11.28,0.1,10.15,Graph Paper
2025-03-15,CUST0077,ITEM021,6,32.53,0.2,156.14,Clipboard
2025-04-08,CUST0085,ITEM007,9,7.61,0.15,58.22,Highlighter
2025-03-10,CUST0022,ITEM010,3,36.86,0.19,89.57,Protractor
2025-03-13,CUST0055,ITEM014,5,14.56,0.01,72.07,Binder
2025-03-10,CUST0048,ITEM023,3,18.15,0.0,54.45,Sketch Pad
2025-03-19,CUST0113,ITEM001,6,21.85,0.17,108.81,Notebook
2025-04-08,CUST0083,ITEM016,6,13.25,0.16,66.78,Calculator
2025-03-30,CUST0106,ITEM010,4,36.86,0.08,135.64,Protractor
2025-05-03,CUST0076,ITEM003,2,37.94,0.11,67.53,Pen
2025-04-02,CUST0010,ITEM002,3,47.78,0.14,123.27,Pencil
2025-04-04,CUST0044,ITEM021,2,32.53,0.17,54.0,Clipboard
2025-04-10,CUST0072,ITEM026,5,40.33,0.16,169.39,Desk Organizer
2025-04-20,CUST0032,ITEM012,7,48.65,0.15,289.47,Scissors
2025-04-21,CUST0113,ITEM004,7,31.94,0.15,190.04,Eraser
2025-04-15,CUST0132,ITEM028,3,28.14,0.11,75.13,Label Maker
2025-05-16,CUST0062,ITEM028,2,28.14,0.08,51.78,Label Maker
2025-05-11,CUST0148,ITEM008,3,43.98,0.15,112.15,Ruler
2025-05-07,CUST0113,ITEM023,2,18.15,0.11,32.31,Sketch Pad
2025-03-20,CUST0036,ITEM022,7,11.28,0.1,71.06,Graph Paper
2025-03-25,CUST0075,ITEM020,5,18.11,0.03,87.83,Whiteboard Marker
2025-04-26,CUST0079,ITEM019,4,24.44,0.19,79.19,Sticky Notes
2025-05-17,CUST0057,ITEM002,7,47.78,0.15,284.29,Pencil
2025-04-26,CUST0109,ITEM018,5,28.61,0.06,134.47,Paper Clips
2025-05-12,CUST0016,ITEM027,6,13.99,0.08,77.22,File Tray
2025-04-14,681ef40f11f6648efb65ba89,ITEM011,11,5.93,0.09,59.36,Glue Stick
2025-03-30,CUST0149,ITEM021,6,32.53,0.13,169.81,Clipboard
2025-05-06,CUST0042,ITEM026,7,40.33,0.12,248.43,Desk Organizer
2025-03-06,CUST0037,ITEM014,7,14.56,0.14,87.65,Binder
2025-05-09,CUST0134,ITEM017,3,18.69,0.08,51.58,Stapler
2025-03-30,CUST0128,ITEM029,6,31.66,0.13,165.27,Bulletin Board
2025-03-28,CUST0080,ITEM002,6,47.78,0.08,263.75,Pencil
2025-05-04,CUST0021,ITEM002,2,47.78,0.09,86.96,Pencil
2025-04-13,CUST0088,ITEM013,5,42.46,0.18,174.09,Tape
2025-04-21,CUST0059,ITEM011,2,5.93,0.03,11.5,Glue Stick
2025-03-14,CUST0005,ITEM015,5,13.18,0.13,57.33,Folder
2025-04-16,CUST0077,ITEM003,7,37.94,0.14,228.4,Pen
2025-05-11,CUST0051,ITEM017,3,18.69,0.0,56.07,Stapler
2025-05-10,CUST0113,ITEM016,4,13.25,0.2,42.4,Calculator
2025-05-07,CUST0043,ITEM027,6,13.99,0.03,81.42,File Tray
2025-04-15,CUST0115,ITEM005,4,12.02,0.07,44.71,Sharpener
2025-05-12,CUST0013,ITEM030,3,7.09,0.13,18.5,Push Pins
2025-04-05,CUST0039,ITEM009,6,32.05,0.13,167.3,Compass
2025-03-26,CUST0023,ITEM021,4,32.53,0.16,109.3,Clipboard
2025-04-01,CUST0063,ITEM012,3,48.65,0.19,118.22,Scissors
2025-03-27,CUST0058,ITEM008,7,43.98,0.16,258.6,Ruler
2025-05-05,CUST0049,ITEM023,10,18.15,0.07,168.8,Sketch Pad
2025-04-10,CUST0051,ITEM020,8,18.11,0.13,126.05,Whiteboard Marker
2025-03-24,CUST0099,ITEM026,6,40.33,0.04,232.3,Desk Organizer
2025-04-25,CUST0105,ITEM030,1,7.09,0.11,6.31,Push Pins
2025-03-17,CUST0054,ITEM016,5,13.25,0.17,54.99,Calculator
2025-03-04,CUST0056,ITEM005,4,12.02,0.19,38.94,Sharpener
2025-04-18,CUST0080,ITEM011,6,5.93,0.04,34.16,Glue Stick
2025-05-03,CUST0020,ITEM002,4,47.78,0.04,183.48,Pencil
2025-03-09,CUST0145,ITEM023,6,18.15,0.12,95.83,Sketch Pad
2025-05-04,CUST0133,ITEM001,3,21.85,0.15,55.72,Notebook
2025-04-01,CUST0117,ITEM021,2,32.53,0.09,59.2,Clipboard
2025-04-05,CUST0028,ITEM016,5,13.25,0.15,56.31,Calculator
2025-04-09,CUST0006,ITEM010,5,36.86,0.11,164.03,Protractor
2025-04-11,CUST0116,ITEM028,3,28.14,0.15,71.76,Label Maker
2025-04-20,CUST0084,ITEM016,5,13.25,0.16,55.65,Calculator
2025-04-24,CUST0016,ITEM002,3,47.78,0.19,116.11,Pencil
2025-03-14,CUST0148,ITEM007,5,7.61,0.09,34.63,Highlighter
2025-03-28,CUST0034,ITEM007,8,7.61,0.19,49.31,Highlighter
2025-05-16,CUST0052,ITEM021,2,32.53,0.04,62.46,Clipboard
2025-05-13,CUST0024,ITEM022,3,11.28,0.18,27.75,Graph Paper
2025-05-06,CUST0022,ITEM018,7,28.61,0.17,166.22,Paper Clips
2025-04-17,CUST0084,ITEM005,5,12.02,0.15,51.08,Sharpener
2025-03-23,CUST0039,ITEM015,4,13.18,0.0,52.72,Folder
2025-03-03,CUST0002,ITEM016,4,13.25,0.02,51.94,Calculator
2025-04-21,CUST0142,ITEM021,3,32.53,0.16,81.98,Clipboard
2025-03-24,CUST0131,ITEM014,3,14.56,0.16,36.69,Binder
2025-04-09,CUST0137,ITEM008,9,43.98,0.03,383.95,Ruler
2025-05-06,CUST0057,ITEM030,3,7.09,0.17,17.65,Push Pins
2025-03-28,CUST0121,ITEM011,5,5.93,0.08,27.28,Glue Stick
2025-05-03,CUST0107,ITEM022,8,11.28,0.19,73.09,Graph Paper
2025-04-20,CUST0063,ITEM009,2,32.05,0.09,58.33,Compass
2025-04-26,CUST0110,ITEM024,6,21.49,0.19,104.44,Index Cards
2025-05-14,CUST0099,ITEM024,5,21.49,0.13,93.48,Index Cards
